source_dataset,agency_name,transition_year,source_pdf,source_page,source_table,sec,contract_number,contractor_name,award_date_raw,start_date_raw,end_date_raw,amount_raw,amount_numeric,service_type,comments,base_contract_number,contract_suffix
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,6,1,,2016-000097 F,"AUTOPISTAS METROPOLITANAS DE PUERTO RICO, LLC",05/11/2019,05/11/2019,30/04/2021,"$715,000.00",715000.0,SERVICIOS PERSONALES NO PROFESIONALES,,2016-000097,F
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,6,1,,2016-000101 H,Super Asphalt Pavement Corp.,11/08/2020,11/08/2020,07/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2016-000101,H
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,6,1,,2016-000112 H,"DEL VALLE GROUP, S.P.",18/08/2020,18/08/2020,14/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2016-000112,H
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,6,1,,2016-000139,MUNICIPALITY OF COAMO,21/04/2016,21/04/2016,21/04/2066,$0.00,0.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2016-000139,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2016-000142 N,Desarrolladora J.A.. Inc.,27/07/2020,27/07/2020,21/09/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2016-000142,N
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2016-000144,"AUTOPISTAS METROPOLITANAS DE PUERTO RICO, LLC",26/05/2016,26/05/2016,26/05/2026,"$274,500.00",274500.0,SERVICIOS PERSONALES NO PROFESIONALES,,2016-000144,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2016-000144 A,"AUTOPISTAS METROPOLITANAS DE PUERTO RICO, LLC",23/03/2018,23/03/2018,26/05/2026,$0.00,0.0,SERVICIOS PERSONALES NO PROFESIONALES,,2016-000144,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000024 H,"SUPER ASPHALT PAVEMENT, CORP.",11/08/2020,11/08/2020,07/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2017-000024,H
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000031 F,"CPM PR, LLC",29/06/2020,29/06/2020,29/01/2021,$0.00,0.0,SERVICIOS DE CONSULTORIA,,2017-000031,F
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000031 G,"CPM PR, LLC",25/08/2020,25/08/2020,30/09/2022,"$975,185.00",975185.0,SERVICIOS DE CONSULTORIA,,2017-000031,G
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000038,MUNICIPIO DE GUAYNABO,02/09/2016,02/09/2016,02/09/2026,$0.00,0.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2017-000038,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000052 F,SAVE GREEN CORP.,30/06/2020,30/06/2020,31/12/2020,"$297,000.00",297000.0,SERVICIOS PERSONALES NO PROFESIONALES,,2017-000052,F
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000053 F,SAVE GREEN CORP.,30/06/2020,30/06/2020,31/12/2020,"$1,104,000.00",1104000.0,SERVICIOS PERSONALES NO PROFESIONALES,,2017-000053,F
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000067 D,Torres-Rosa Consulting Engineers,30/06/2020,30/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000067,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000068 D,"CMA Architecs & Engineers, L.L.P.",23/06/2020,23/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000068,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000069 C,"INGENIEROS JOSÉ A. BATLLE & ASOCIADOS, CSP",12/05/2020,12/05/2020,30/06/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000069,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000079 C,CSA ARCHITECTS & ENGINEERS,19/06/2020,19/06/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000079,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000080 D,"CSA ARCHITECTS AND ENGINEERS, LLP",30/06/2020,30/06/2020,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000080,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000081 D,"CSA ARCHITECTS & ENGINEERS,LLP",25/06/2020,25/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000081,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,7,1,,2017-000082 D,"CSA ARCHITECTS AND ENGINEERS, LLP",23/06/2020,23/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000082,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000095 D,Juan O. Virella Sánchez,30/06/2020,30/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000095,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000100 E,Juan O. Virella Sánchez,04/06/2020,04/06/2020,30/06/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000100,E
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000101 D,"CMA Architecs & Engineers, L.L.P.",23/06/2020,23/06/2020,31/03/2021,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000101,D
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000109 E,AECOM Caribe L.L.P.,20/08/2019,20/08/2019,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2017-000109,E
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000111 M,"TAMRIO, INC",27/07/2020,27/07/2020,03/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE VIAS PUBLICAS,,2017-000111,M
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000115,JUNTA DE CALIDAD AMBIENTAL,22/12/2016,22/12/2016,22/12/2021,$0.00,0.0,INTERAGENCIALES,,2017-000115,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000115,DEPARTAMENTO DE TRANSPORTACION Y OBRAS PUBLICAS,22/12/2016,22/12/2016,22/12/2021,$0.00,0.0,INTERAGENCIALES,,2017-000115,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000119,MUNICIPALITY OF FLORIDA,22/12/2016,22/12/2016,22/12/2066,$0.00,0.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2017-000119,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000120,MUNICIPIO DE COAMO,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000120,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000121,MUNICIPIO DE PEÑUELAS,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000121,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000122,"FUNDACION MODESTO GOTAY, INC.",28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000122,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000123,MUNICIPALITY OF LAJAS,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000123,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000124,MUNICIPIO DE JAYUYA,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000124,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000125,MUNICIPALITY OF AIBONITO,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000125,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,8,1,,2017-000126,MUNICIPALITY OF SAN GERMÁN,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000126,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000127,MUNICIPALITY OF JUNCOS,28/12/2016,28/12/2016,28/12/2021,$0.00,0.0,INTERAGENCIALES,,2017-000127,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000128,MUNICIPIO DE CAYEY,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000128,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000129,MUNICIPALITY OF GUAYAMA,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000129,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000130,MUN. DE ARROYO,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000130,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000131,MUNICIPIO DE MAUNABO,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000131,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000132,Municipality of Patillas,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000132,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000133,MUNICIPIO DE MOCA,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000133,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000134,MUNICIPIO DE MAYAGUEZ,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000134,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000135,MUNICIPIO DE SALINAS,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000135,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000136,MUNICIPIO DE OROCOVIS,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000136,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000137,Municipality of Cidra,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000137,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000138,"CENTRO RAMON FRADE PARA PERSONAS DE EDAD, INC.",28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000138,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000139,MUNICIPIO DE PONCE,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000139,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000140,"ASOCIACION MAYAGUEZANA PERSONAS CON IMPEDIMENTOS,",28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000140,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000141,MUNICIPIO DE AÑASCO,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000141,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,9,1,,2017-000142,MUNICIPALITY OF SAN JUAN,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000142,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000143,MUNICIPIO DE CAMUY,28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000143,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000144,HOGAR SAN JOSE (HORMIGUEROS),28/12/2016,28/12/2016,28/12/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000144,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000145,MUNICIPIO DE VIEQUES,28/12/2016,28/12/2016,28/12/2021,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000145,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000146,MUNICIPIO DE SAN SEBASTIAN,18/01/2017,18/01/2017,18/01/2023,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000146,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000148 G,"PUERTO RICO TELEPHONE COMPANY, INC.",24/06/2020,01/07/2020,30/06/2021,$0.00,0.0,SERVICIOS MISCELÁNEOS NO PERSONALES,,2017-000148,G
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000152 A,The Eniac Corporation,28/12/2017,28/12/2017,20/02/2022,$0.00,0.0,SERVICIOS DE CONSULTORIA,,2017-000152,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000152 C,The Eniac Corporation,25/08/2020,25/08/2020,23/02/2022,"$329,050.00",329050.0,SERVICIOS DE CONSULTORIA,,2017-000152,C
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000152 B,The Eniac Corporation,20/12/2018,20/12/2018,23/02/2022,"$3,690,124.49",3690124.49,SERVICIOS DE CONSULTORIA,,2017-000152,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000152,The Eniac Corporation,24/02/2017,24/02/2017,23/02/2022,"$3,500,000.00",3500000.0,SERVICIOS DE CONSULTORIA,,2017-000152,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000157,CUERPO DE BOMBEROS DE PUERTO RICO,15/05/2017,15/05/2017,30/06/2023,$0.00,0.0,INTERAGENCIALES,,2017-000157,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000180,MUNICIPIO DE UTUADO,28/02/2017,28/02/2017,10/04/2022,"$68,986.00",68986.0,INTERAGENCIALES,,2017-000180,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000240,MUNICIPIO DE ARECIBO,01/05/2017,01/05/2017,01/05/2022,$0.00,0.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2017-000240,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2017-000268,GREEN GARAGE CORPORATION,20/09/2016,20/09/2016,20/09/2026,"$81,600.00",81600.0,"COMPRA, VENTA, ALQUILER Y/O DESARROLLO DE INMUEBLES",,2017-000268,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2018-000001,"ACI-HERZOG, A JOINT VENTURE",30/06/2017,01/07/2017,30/06/2032,"$810,660,488.06",810660488.06,SERVICIOS PERSONALES NO PROFESIONALES,,2018-000001,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2018-000028,"AUTOPISTAS METROPOLITANAS DE PUERTO RICO, LLC.",20/07/2017,20/07/2017,20/07/2022,$0.00,0.0,SERVICIOS PERSONALES NO PROFESIONALES,,2018-000028,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,10,1,,2018-000028 A,"AUTOPISTAS METROPOLITANAS DE PUERTO RICO, LLC.",23/03/2018,23/03/2018,20/07/2022,$0.00,0.0,SERVICIOS PERSONALES NO PROFESIONALES,,2018-000028,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000034 B,Torres-Rosa Consulting Engineers,31/12/2019,31/12/2019,31/12/2020,$0.00,0.0,SERVICIOS PROFESIONALES,,2018-000034,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000035 B,Municipality of Bayamón,15/08/2020,15/08/2020,15/02/2021,$0.00,0.0,INTERAGENCIALES,,2018-000035,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000052 L,"CSCG, INC.",24/08/2020,24/08/2020,10/03/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE ESTRUCTURAS,,2018-000052,L
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000056 G,Hartman S.E.,22/07/2020,22/07/2020,18/01/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE ESTRUCTURAS,,2018-000056,G
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000067 Q,SANTA & CO.,23/06/2020,23/06/2020,18/02/2021,$0.00,0.0,CONSTRUCCION Y REPARACION DE ESTRUCTURAS,,2018-000067,Q
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000071,"CENTRO AYANI, INC.",31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000071,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000072,"COSSMA, INC",31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000072,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000073,MUNICIPIO DE ARECIBO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000073,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000074,MUNICIPIO DE YABUCOA,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000074,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000075,MUNICIPIO DE VILLALBA,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000075,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000076,Municipality of Toa Baja,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000076,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000077,MUNICIPIO DE SAN SEBASTIAN,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000077,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000078,MUNICIPIO DE OROCOVIS,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000078,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000079,MUNICIPIO DE LUQUILLO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000079,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000080,MUNICIPIO DE LAS PIEDRAS,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000080,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,11,1,,2018-000081,MUNICIPALITY OF HUMACAO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000081,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000082,MUNICIPALITY OF GURABO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000082,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000083,MUNICIPIO DE FLORIDA,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,INTERAGENCIALES,,2018-000083,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000084,Municipality of Caguas,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000084,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000085,MUNICIPIO DE DORADO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000085,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000086,MUNICIPALITY OF BARCELONETA,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000086,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000087,MUNICIPIO DE ARROYO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000087,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000088,Municipality of Caguas,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000088,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000089,MUNICIPIO DE AIBONITO,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000089,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000090,MUNICIPIO DE AGUAS BUENAS,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000090,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000091,MUNICIPIO DE AGUADA,31/08/2017,31/08/2017,31/08/2022,"$68,886.00",68886.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000091,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000118,"CMA Architecs & Engineers, L.L.P.",08/12/2017,08/12/2017,31/12/2020,"$977,055.84",977055.84,SERVICIOS PROFESIONALES,,2018-000118,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000118 B,"CMA Architecs & Engineers, L.L.P.",11/10/2019,11/10/2019,31/12/2020,"$238,418.45",238418.45,SERVICIOS PROFESIONALES,,2018-000118,B
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000118 A,"CMA Architecs & Engineers, L.L.P.",07/05/2019,07/05/2019,31/12/2020,"$256,174.97",256174.97,SERVICIOS PROFESIONALES,,2018-000118,A
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000122,MUNICIPIO DE JUNCOS,13/12/2017,13/12/2017,13/12/2022,"$137,972.00",137972.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000122,
ACT_2020,Autoridad de Carreteras y Transportación (ACT),2020,Contratos_Vigentes_ACT.pdf,12,1,,2018-000123,MUNICIPIO DE PONCE,13/12/2017,13/12/2017,13/12/2022,"$68,986.00",68986.0,ACUERDOS FINANCIEROS Y NO FINANCIEROS,,2018-000123,
