source_record_id,license_type_raw,institution_name_raw,dba_raw,status_raw,address_raw,phone_raw,approval_date_raw,license_number_raw,nmls_raw,contact_name_raw,crd_raw,depository_raw,source_page,source_url,retrieved_at_utc,geo_municipality_code,geo_municipality_name,geo_county_fips,geo_zip,geo_lat,geo_lon,geo_attribution_source,geo_attribution_confidence
fb287d9bbe70242c1772de14018f2f888bfbd157178002090fc4908a0cd96929,INVESTMENT ADVISOR,Deutsche Bank Securities Inc.,,ACTIVA,60 Wall Street New York NY 10005,212-250-2500,03/24/1998,IA-0271N,,Margaret M. Adams,2525,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
f2be4af362aa3a32e65a9fb5b6dff85d5f729504fa226f1db129f4743d771332,INVESTMENT ADVISOR,Deutsche Investment Management Americas Inc.,,ACTIVA,345 Park Ave New York NY 10154,212-250-2447,07/23/1974,IA-0014N,,Robert A Kloby,104518,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
013863cb93792716e673757c102e3958c784df08d73ef3fe298c6dd18a28c82a,INVESTMENT ADVISOR,"DG Capital Management, LLC",,ACTIVA,460 Park Avenue 22nd Floor New York NY 10022,646-942-5700,03/29/2022,IA-1505N,,Eric Evanter,157258,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
bae7cf811cd0ce7d65cf2628f2a46ae71276d13fe994a207fd31508566564ac6,INVESTMENT ADVISOR,Dimensional Fund Advisors LP,,ACTIVA,6300 Bee Cave Road Building One Austin TX 78746,512-306-7400,04/04/2013,IA-0963N,,Christopher S. Crossan,106482,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
de1acf0d2d71d572fb953f404e1687f8ec052d8b654bc9e4b96bcce9eab7fc19,INVESTMENT ADVISOR,Dimeo Schneider & Associates LLC,,ACTIVA,500 West Madison Street Suite 1700 Chicago IL 60661-4593,312-853-1000,01/12/2021,IA-1381N,,Lisa M. Tamburini,106720,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
a664c2c15195e907a93df3a93e1a5b19cfe93b7b43ced2d846a4ca162c997b45,INVESTMENT ADVISOR,"DMK Advisor Group, Inc.",,ACTIVA,7114 W. Jefferson Ave. Suite 305 Lakewood CO 80235,303-996-5680,04/17/2019,IA-1296N,,Stephen A. Kohn,41067,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
311db60deb185c6a992ce124182da0101637e52c17d690e91886bc978f490278,INVESTMENT ADVISOR,Dolan Mceniry Capital Management LLC,,ACTIVA,120 North LaSalle Street Suite 1510 Chicago IL 60602,312-345-4800,03/31/2014,IA-1012N,,Jason M. Scheffler,108658,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
4a91eebc4e8484c02d2e34cef2ab0dbc3ea4d70031691d0973b476e2d5d5827f,INVESTMENT ADVISOR,"Dominari Securities, LLC",,ACTIVA,725 Fifth Avenue 23rd Fl. New York NY 10022,212-393-4500,03/28/2024,IA-1654N,,"Jaime Mercado, Jaime Mercado",18975,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
37bba94f1e6a06ab88af356597c89a04b8009380e8c6c9a9489c78e859903ccb,INVESTMENT ADVISOR,"Dorsey, Wright & Associates, LLC",,ACTIVA,3300 W Leigh Street Richmond VA 23230,1-804-320-8511,01/13/2026,IA-1767N,,Lisa P. Johnson,104925,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
5883f25190392c425cd60d8fc457dd811237d01a8c9c6eec740963d52fed3e87,INVESTMENT ADVISOR,DSCQG PR LLC,,ACTIVA,1225 Ave Ponce De Leon Suite BS--C2 San Juan PR 00907,312-621-7417,09/23/2025,IA-1736,,Iolette Cruz,296358,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
0b0e8cf49cf9baafad24510f848bceb005cb0c8f383a72d5bb12be551630b5fe,INVESTMENT ADVISOR,DSM Capital Partners,,ACTIVA,116 Radio Circle Drive Suite 200 Mt Kisco NY 10549,914-242-1900,03/24/2009,IA-0823N,,Russell S Katz,113609,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
a5b277ec6634c03be659ae1dccaaee1729c799917e2c67d16f926a75cd18cfff,INVESTMENT ADVISOR,Ducenta Squared Asset Management,,ACTIVA,555 W. 5th Street Suite 3700 Los Angeles CA 90013-1082,213-687-9170,07/30/2020,IA-1358N,,Jason Rall,308920,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
392b4061bfc0fe46ddf6b72af701d6d52384624ec3f9b3b5d5ecac07a89c168b,INVESTMENT ADVISOR,Eagle Asset Management Inc.,,ACTIVA,880 Carillon Pkwy St Petersburg FL 33733,727-573-2453,02/16/1995,IA-0185N,,Damian D Sousa,110653,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
c3d74bc21ab37e5f8f57c2d49ab9a57157ee38c9066b9cc7a64e01c3c8f393f0,INVESTMENT ADVISOR,Eagle Bay Advisors LLC,,ACTIVA,"7 World Trade Center 250 Greenwich Street, 46th Floor New York NY 10007",917-328-9099,02/01/2022,IA-1483N,,Cynthia Curtis,281675,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
04bbf7c9db21757807fdd1af7703337b699ecc73386c672eeb2bd0d67bb6df89,INVESTMENT ADVISOR,"Earned Wealth Advisors, LLC",,ACTIVA,165 Lennon Lane Suite 200 Walnut Creek CA 94598,1-925-939-2500,03/30/2026,IA-1790N,,William Gerald Martin III,108052,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
09c09b6c1873fa89db360181f418c8844537e14235c07540fde3bc177795d7e1,INVESTMENT ADVISOR,"Earnest Partners, LLC",,ACTIVA,1180 Peachtree St NE Suite 2300 Atlanta GA 30309,404-815-8772,03/30/2004,IA-0583N,,James M Wilson,107926,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
68d40590fbc019c7ba0ff4876c192f37dc526a8b09f0771c918104ee6ae5fc72,INVESTMENT ADVISOR,Eaton Vance Management,,ACTIVA,Two International Place Boston MA 02110,617-482-8260,08/18/1999,IA-0316N,,Paul O'Neill,104859,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
d5d63c1d72334cf6a6272f3084290df1579de25fd47dccac50a0e6c6010af77c,INVESTMENT ADVISOR,"Edward D. Jones & Co., LP",,ACTIVA,12555 Manchester RD St. Louis MO 63131-3729,314-515-8067,02/27/2009,IA-0820N,,"Steve Melichar, Stephen T. Bee",250,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
181b1d2aea761ff18b9634e374d7735eadf631f13c7c86366aa9edc04bfc201e,INVESTMENT ADVISOR,EFS Advisors,,ACTIVA,1995 East Rum River Drive S Cambridge MN 55008,763-689-9023,03/13/2024,IA-1633N,,Neil Lance,115211,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
eca583286797cbca8e94de451e41c15b75b3054af0bd49d91f0524a5360b758f,INVESTMENT ADVISOR,"Ellevity Capital, LLC",,ACTIVA,200 Dorado Beach Drive #3611 Dorado PR 00646,800-318-4572,07/13/2018,IA-1198,,Dorian Punj,282390,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
7b6edd433d4f421aefd8f12978903301048e080de4d56b55970c49f9b0d9d66f,INVESTMENT ADVISOR,Emerson Equity LLC,,ACTIVA,155 Bovet Road Suite 725 San Mateo CA 94402,650-312-0200,07/12/2021,IA-1439N,,"Dominic Baldini, Dominic Baldini",130032,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
963a9556546a6ace836783a3a45e3f5ceee833fbe360847ea2c14a27337b6126,INVESTMENT ADVISOR,Encompass More Asset Management LLC,,ACTIVA,390 Diablo RD Suite 100 Danville CA 94526,925-272-8850,04/04/2025,IA-1725N,,Christopher Chatto,322382,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
9092e140a768a727008c40ce1ab25b8f0130b92c79b1c8f79b88a4aca45caa7c,INVESTMENT ADVISOR,Entrust Global Partners LLC,,ACTIVA,375 Park Avenue 24th Floor New York NY 10152,1-212-888-1040,08/18/2026,IA-1826N,,Bruce Kahne,107940,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
2c355c54c26e3721f8caafc4897abcddec222402193776cbe80c5b963cbf16f4,INVESTMENT ADVISOR,Envestnet PMC,,ACTIVA,35 East Wacker Drive Suite 2400 Chicago IL 60601-2206,312-827-2800,05/23/2002,IA-0494N,,Debra Jane Devoe,111694,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
73039bb82824bd714089ee10b70bf217d5b2d548aeb3b45026bdd611d44b19dd,INVESTMENT ADVISOR,"Envestnet Portfolio Solutions, Inc.",,ACTIVA,75 State St 6th Floor Boston MA 02109,866-924-8912,10/13/2000,IA-0374N,,Debra Jane Devoe,109662,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
b67dc469bed51525365db689450afb9ca4ca44b33e9852595e01bace63c4cf06,INVESTMENT ADVISOR,"Envestnet Retirement Solutions, LLC",,ACTIVA,35 East Wacker Drive Suite 2400 Chicago IL 60601,312-827-7957,06/24/2014,IA-1018N,,Debra Devoe,171570,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
86a8129ab4a87325cd283926b39717746ce61f3e5f09822f4accc73ec9a67d39,INVESTMENT ADVISOR,Envoy Advisory Inc.,,ACTIVA,4194 Royal Pine Drive Colorado Springs CO 80920,888-879-1376,12/26/2019,IA-1323N,,Frederick A. Newell,306559,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
7e75b382c7e0149b2f951c940eb06f01e45bba26743d14b5c29adbc731cf959c,INVESTMENT ADVISOR,Eqis Capital Management,,ACTIVA,1299 4th St. Suite 502 San Rafael CA 94901,800-949-9936,08/14/2013,IA-0980N,,Jennifer Winters,126052,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
281d3bca62282a044734c2f83a2a365b62c8f686690627a2c3fd6ea9fcb57326,INVESTMENT ADVISOR,Equalize Capital LLC,,ACTIVA,"PMB 5333, 151 Calle San Francisco Suite 200 San Juan PR 00901-1607",443-802-6135,03/13/2023,IA-1586N,,Kenneth R. Smith,300640,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
2567ac4235f13521061bdc1359ed2f0aeb41c93050e8dede2240023c85d5f24a,INVESTMENT ADVISOR,"Equitable Advisors, LLC",,ACTIVA,1290 Avenue of the Americas New York NY 10104,787-759-3333,03/29/2001,IA-0417N,,"Christopher Larussa, Christian Cannon, Hiram A. Ramírez Rangel",6627,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
74814b2275af20ad8ec64166a6de4a2a4013e187b3142353e9fbea41a69b701a,INVESTMENT ADVISOR,Equity Investment Corporation,,ACTIVA,"3007 Piedmont Road, NE Suite 200 Atlanta GA 30305",404-239-0111,10/03/2016,IA-1131N,,Barbara Trivedi,283930,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
4a1c0be0b487f0d86d1a77609c82520c1a661d92c3bbb88ec9d48c557bd5527f,INVESTMENT ADVISOR,"Equitycompass Investment Management, LLC",,ACTIVA,One South Street 16th Floor Baltimore MD 21202,443-224-1231,03/26/2019,IA-1283N,,Elizabeth Watkins,145420,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
88068145cc55dd49deb239f296e4722862a8bb7301dae30e22c58fa43c14d99e,INVESTMENT ADVISOR,"Erben Associates, LLC",,ACTIVA,"300 Beardsley Lane, Bldg. D Suite 200 Austin TX 78746",512-402-0250,08/22/2016,IA-1124N,,Brittany K. Worrell,148703,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
38a46b51cc26a20cd3d5c2e407043396e783d14ff9c5e38eca5ab9fe1864cb3a,INVESTMENT ADVISOR,Ernst & Young Investment Advisers LLP,,ACTIVA,200 Plaza Drive Suite 2222 Secaucus NJ 07094,800-273-0588,10/03/1996,IA-0233N,,Donald Arthur Culp,110921,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
fc04872fd4f6dea5911a2552344737176ffa818fcba7e4543edb9ece5f7c2d2d,INVESTMENT ADVISOR,ESI Advisors,,ACTIVA,Urb. Terra Senorial Menorca St. 116 Ponce PR 00731,787-647-9843,06/30/2016,IA-1119,,Julio Javier Cintrón,283973,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
61d09bf7b31b0495f770047d47c11202dd69c87a08c1dacf9a802ff3ccbfe7fb,INVESTMENT ADVISOR,Estabrook Capital Management LLC,,ACTIVA,875 Third Avenue 15th Floor New York NY 10022,212-605-5500,04/16/2008,IA-0786N,,Lelia Long,128856,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
3fa1b48070ae338296bda0561846b20811ddb94dd8b8086606872007633ad11a,INVESTMENT ADVISOR,ETF Architect,,ACTIVA,19 East Eagle Road Havertown PA 19083,215-882-9983,12/21/2023,IA-1625N,,Jessica Leighty,171412,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
fc47c4ae164715009edccba4f47745c1352594bf7b5d815788b39dcc38f24c0f,INVESTMENT ADVISOR,"Euro Pacific Asset Management, LLC",,ACTIVA,"Lots 81-82, Street C Suite 204 Dorado PR 00646",787-945-2112,12/13/2013,IA-0996N,,Michael Quain,152922,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
5e30aef8789d456f4397774248be7107f09ef03d90faa4efaeff6ddc54570ac0,INVESTMENT ADVISOR,"Eventide Asset Management, LLC",,ACTIVA,One International Place Suite 4210 Boston MA 02110,877-771-3836,10/01/2024,IA-1686N,,Jennifer Reiche,147110,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
9b16d9c229fc3b1da7572673e97b605d60db77ccb5f38ede5a10b468ce0e19e6,INVESTMENT ADVISOR,Evergreen Money Advisors,,ACTIVA,305 Church at North Hills Street Suite 1250 Raleigh NC 27609,844-383-3874,05/07/2024,IA-1663N,,Austen Caraker,326535,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
bdd292031dd8078179ba6b9b1e05f97d32e5bf70993d2e4fe0b4539cc61b1c97,INVESTMENT ADVISOR,"Exoduspoint Capital Management, LP",,ACTIVA,65 East 55th Street 9th Floor New York NY 10022,646-940-9600,07/28/2020,IA-1357N,,Caitlin Farrell-Starbuck,294156,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
48596f0a1adb9afda0942537f3bc83eed6307e1fe0138160a02009da39fd41fd,INVESTMENT ADVISOR,"Expand Financial, LLC",,ACTIVA,7935 South Bemis Street Littleton CO 80120,1-720-387-8158,03/02/2026,IA-1774N,,"Sheri A. Baker, Quintan Kocher",152515,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
73de2d8930d2060ebe9a6a259ccfba4ce43bbd18dd24c9afdb207c95473bb003,INVESTMENT ADVISOR,"Facet Wealth, Inc.",,ACTIVA,509 S. Exeter Street Suite 202 Baltimore MD 21202,410-657-3257,07/16/2019,IA-1304N,,Christopher J. Hufman,285961,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
a5d436caae60204f231036241bb41415ad800f96a7472a9186cd15e974cbb187,INVESTMENT ADVISOR,Fairview Asset Management LLC,,ACTIVA,1959 Loiza Street Suite 401 San Juan PR 00911,939-318-2556,12/02/2022,IA-1546N,,Carson Rasmussen,322976,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
58b1b7e341510e6cbaaace8d286eec528d8ab76b2a2c6c1ce79d20081ab47ef4,INVESTMENT ADVISOR,FCI Advisors,,ACTIVA,442 West 47th St Kansas City MO 64112-1903,816-329-1500,01/26/1996,IA-0183N,,Amy L Schaff,106398,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
9051e31e716d4f8cc83cc1efae0252fcdf17b0c5d05d81ff94346ce35ede2991,INVESTMENT ADVISOR,Federated Global Investment Management Corp.,,ACTIVA,101 Park Ave Suite 4100 New York NY 10178-0002,212-905-4100,01/03/2008,IA-0768N,,Brian P Bouda,106277,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
0d06a624676a0a239d6b438588050005234bcb4cc6acaf1f8f2964bfa3841320,INVESTMENT ADVISOR,Federated Investment Counseling,,ACTIVA,Federated Investors Tower 1001 Liberty Ave Pittsburgh PA 15222-3779,412-288-1900,09/08/2005,IA-0647N,,Brian P Bouda,105325,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
afab3414989ea7cabef1f408f8c24213fda1ee38a56bc34ca9aa48119f6d042a,INVESTMENT ADVISOR,Federated Securities Corp.,,ACTIVA,Federated Investors Tower 1001 Liberty Avenue Pittsburgh PA 15222-3779,412-288-1900,08/17/2009,IA-0838N,,Brian P. Bouda,5009,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
084916ee4f44ddc8628839db52972ef552ea3d6f3dbcc987bfc4ee74eeb3751d,INVESTMENT ADVISOR,Fidelity Institutional Wealth Adviser LLC,,ACTIVA,245 Summer Street Boston MA 02210,617-563-7000,03/28/2023,IA-1574N,,Jason Linde,301896,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
8de3d8292c2d93a9153550961adcb04ce89ed4a2f0e9ddb9ec1baafe2bf33f05,INVESTMENT ADVISOR,Fiduciary Capital Management,,ACTIVA,1621 Central Ave Cheyenne WY 82001,1-503-515-1313,04/09/2026,IA-1799N,,Paul J Mcintyre,340618,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
5645368b90ba40bda9187f9ec25831c7677357d40605c86ef37baeff534b5a2f,INVESTMENT ADVISOR,Fiera Capital Inc.,,ACTIVA,375 Park Avenue 8th Floor New York NY 10152,646-367-7575,03/26/2018,IA-1216N,,Evangelia (Linda) Kleftodimou (Smith),113638,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
907ffbf6a742ade85665ab61d67a82cd8153e42227405e8c99a2a19f1dc73095,INVESTMENT ADVISOR,"Fifth Third Securities, Inc.",,ACTIVA,34 Fountain Sqare Plaza MD 10AT42 Cincinnati OH 45263,513-534-7421,01/19/2006,IA-0664N,,Jarrett Jacobs,628,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
fa632412db6289df7d60808cb313ae728eecdd3113ffe2380ea9feb884a4d082,INVESTMENT ADVISOR,Financial Engines Advisors LLC,,ACTIVA,1050 Enterprise Way 3rd Floor Sunnyvale CA 94089,408-498-6000,08/18/1999,IA-0315N,,Dexter S Buck,104510,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
bea4052b75dbf2e590cb9ebc2ee0114bc330593848207ff2c99e677d1c92acee,INVESTMENT ADVISOR,Financial Soundings,,ACTIVA,1121 Alderman Drive Suite 205 Alpharetta GA 30005-5471,678-393-8222,02/22/2016,IA-1104N,,Stephen E. Maschino,146082,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
0af6e531a5c05b8c111a779fe10a9ae27adddfc92de48516c0f2c39a923264ee,INVESTMENT ADVISOR,"Finanxial Investment Advisors, Corp.",,ACTIVA,121 Avenida De Diego Urb. San Francisco San Juan PR 00927,787-758-8234,11/17/2000,IA-0345,,Fernando Navarro,300350,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
eed00eeb14daa66082b2c00d1eec0916e936a8ae71dcf970d8185f8114cf45e2,INVESTMENT ADVISOR,"Finhabits Advisors, LLC",,ACTIVA,154 Grand St. New York NY 10013,212-596-7292,03/22/2018,IA-1240N,,Carlos García,210522,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
f6201cf461541f6da72f3998a2a3fa20ef92cd8e468d1e24d50cc71ebc5eb88f,INVESTMENT ADVISOR,First Command Advisory Services,,ACTIVA,1 Firstcomm Plaza Fort Worth TX 76109,817-731-8621,07/27/2022,IA-1536N,,Veronica Hammond,281958,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
962ac3c353e39deee373b910b8951dab9bedfd6233f4b655bf0ae242df2cfde6,INVESTMENT ADVISOR,"First Eagle Separate Account Management, LLC",,ACTIVA,1345 Avenue of the Americas New York NY 10105-0048,212-698-3300,03/30/2021,IA-1402N,,James Barling,300359,NO,3,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=INVESTMENT+ADVISOR&Page=3&PageSize=100,2026-08-26T15:58:36+00:00,,,,,,,,unknown
